date,open,high,low,close,adj_close,volume,source
2022-11-28,145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,142.876220703125,69246000,yahoo
2022-11-29,144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,139.85462951660156,83763800,yahoo
2022-11-30,141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,146.65069580078125,111380900,yahoo
2022-12-01,148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,146.92808532714844,71250400,yahoo
2022-12-02,145.9600067138672,148.0,145.64999389648438,147.80999755859375,146.4327392578125,65447400,yahoo
2022-12-05,147.77000427246094,150.9199981689453,145.77000427246094,146.6300048828125,145.26373291015625,68826400,yahoo
2022-12-06,147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,141.57839965820312,64727200,yahoo
2022-12-07,142.19000244140625,143.3699951171875,140.0,140.94000244140625,139.62677001953125,69721100,yahoo
2022-12-08,142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,141.32081604003906,62128300,yahoo
2022-12-09,142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,140.8354034423828,76097000,yahoo
2022-12-12,142.6999969482422,144.5,141.05999755859375,144.49000549316406,143.1436767578125,70462700,yahoo
2022-12-13,149.5,149.97000122070312,144.24000549316406,145.47000122070312,144.1145477294922,93886200,yahoo
2022-12-14,145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,141.8756103515625,82291200,yahoo
2022-12-15,141.11000061035156,141.8000030517578,136.02999877929688,136.5,135.22811889648438,98931900,yahoo
2022-12-16,136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,133.25665283203125,160156900,yahoo
2022-12-19,135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,131.13662719726562,79592600,yahoo
2022-12-20,131.38999938964844,133.25,129.88999938964844,132.3000030517578,131.06727600097656,77432800,yahoo
2022-12-21,132.97999572753906,136.80999755859375,132.75,135.4499969482422,134.1879119873047,85928000,yahoo
2022-12-22,134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,130.99789428710938,77852100,yahoo
2022-12-23,130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,130.63136291503906,63814900,yahoo
2022-12-27,131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,128.81842041015625,69007800,yahoo
2022-12-28,129.6699981689453,131.02999877929688,125.87000274658203,126.04000091552734,124.86559295654297,85438400,yahoo
2022-12-29,127.98999786376953,130.47999572753906,127.7300033569336,129.61000061035156,128.40234375,75703700,yahoo
2022-12-30,128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,128.7193603515625,77034200,yahoo
2023-01-03,130.27999877929688,130.89999389648438,124.16999816894531,125.06999969482422,123.90463256835938,112117500,yahoo
2023-01-04,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.18260955810547,89113600,yahoo
2023-01-05,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,123.85508728027344,80962700,yahoo
2023-01-06,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.4122314453125,87754700,yahoo
2023-01-09,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,128.93727111816406,70790800,yahoo
2023-01-10,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.51187133789062,63896200,yahoo
2023-01-11,131.25,133.50999450683594,130.4600067138672,133.49000549316406,132.2461700439453,69458900,yahoo
2023-01-12,133.8800048828125,134.25999450683594,131.44000244140625,133.41000366210938,132.1669158935547,71379600,yahoo
2023-01-13,132.02999877929688,134.9199981689453,131.66000366210938,134.75999450683594,133.50433349609375,57809700,yahoo
2023-01-17,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,134.67333984375,63646600,yahoo
2023-01-18,136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,133.9501495361328,69672800,yahoo
2023-01-19,134.0800018310547,136.25,133.77000427246094,135.27000427246094,134.0095977783203,58280400,yahoo
2023-01-20,135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,136.58535766601562,80223600,yahoo
2023-01-23,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,139.79518127441406,81760300,yahoo
2023-01-24,140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,141.2019500732422,66435100,yahoo
2023-01-25,140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,140.5382080078125,65799300,yahoo
2023-01-26,143.1699981689453,144.25,141.89999389648438,143.9600067138672,142.61863708496094,54105100,yahoo
2023-01-27,143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,144.57025146484375,70555800,yahoo
2023-01-30,144.9600067138672,145.5500030517578,142.85000610351562,143.0,141.66757202148438,64015300,yahoo
2023-01-31,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,142.94552612304688,65874500,yahoo
2023-02-01,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,144.0749053955078,77663600,yahoo
2023-02-02,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,149.4147186279297,118339000,yahoo
2023-02-03,148.02999877929688,157.3800048828125,147.8300018310547,154.5,153.06039428710938,154357300,yahoo
2023-02-06,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,150.31622314453125,69858300,yahoo
2023-02-07,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,153.20901489257812,83322600,yahoo
2023-02-08,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,150.5044708251953,64120100,yahoo
2023-02-09,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,149.46424865722656,56007100,yahoo
2023-02-10,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,149.8313446044922,57450700,yahoo
2023-02-13,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,152.64918518066406,62199000,yahoo
2023-02-14,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,152.00424194335938,61707600,yahoo
2023-02-15,153.11000061035156,155.5,152.8800048828125,155.3300018310547,154.1176300048828,65573800,yahoo
2023-02-16,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,152.51028442382812,68167900,yahoo
2023-02-17,152.35000610351562,153.0,150.85000610351562,152.5500030517578,151.35934448242188,59144100,yahoo
2023-02-21,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,147.3210906982422,58867200,yahoo
2023-02-22,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,147.7477569580078,51011300,yahoo
2023-02-23,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,148.2339324951172,48394200,yahoo
2023-02-24,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,145.56491088867188,55469600,yahoo
2023-02-27,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,146.7654571533203,44998500,yahoo
2023-02-28,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,146.2594451904297,50547000,yahoo
2023-03-01,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,144.17584228515625,55479000,yahoo
2023-03-02,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,144.7711639404297,52238100,yahoo
2023-03-03,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,149.85118103027344,70732300,yahoo
2023-03-06,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,152.6293487548828,87558000,yahoo
2023-03-07,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,150.41673278808594,56182000,yahoo
2023-03-08,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,151.6768341064453,47204800,yahoo
2023-03-09,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,149.4146270751953,53833600,yahoo
2023-03-10,150.2100067138672,150.94000244140625,147.61000061035156,148.5,147.3409423828125,68572400,yahoo
2023-03-13,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,149.29556274414062,84457100,yahoo
2023-03-14,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,151.3990020751953,73695900,yahoo
2023-03-15,151.19000244140625,153.25,149.9199981689453,152.99000549316406,151.7958984375,77167900,yahoo
2023-03-16,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,154.63357543945312,76161100,yahoo
2023-03-17,156.0800018310547,156.74000549316406,154.27999877929688,155.0,153.79019165039062,98944600,yahoo
2023-03-20,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,156.17147827148438,73641400,yahoo
2023-03-21,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,158.0367889404297,73938300,yahoo
2023-03-22,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,156.59812927246094,75701800,yahoo
2023-03-23,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,157.68951416015625,67622100,yahoo
2023-03-24,158.86000061035156,160.33999633789062,157.85000610351562,160.25,158.9992218017578,59196500,yahoo
2023-03-27,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,157.0446014404297,52390300,yahoo
2023-03-28,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,156.4195098876953,45992200,yahoo
2023-03-29,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,159.5151824951172,51305700,yahoo
2023-03-30,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,161.0927734375,49501700,yahoo
2023-03-31,162.44000244140625,165.0,161.91000366210938,164.89999389648438,163.61294555664062,68749800,yahoo
2023-04-03,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,164.87303161621094,56976200,yahoo
2023-04-04,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,164.3372344970703,46278300,yahoo
2023-04-05,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,162.4818115234375,51511700,yahoo
2023-04-06,162.42999267578125,164.9600067138672,162.0,164.66000366210938,163.37481689453125,45390100,yahoo
2023-04-10,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,160.76531982421875,47716900,yahoo
2023-04-11,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,159.54495239257812,47644200,yahoo
2023-04-12,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,158.85040283203125,50133100,yahoo
2023-04-13,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,164.26779174804688,68445600,yahoo
2023-04-14,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,163.92051696777344,49386500,yahoo
2023-04-17,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,163.9403533935547,41516200,yahoo
2023-04-18,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,165.1707000732422,49923000,yahoo
2023-04-19,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,166.32164001464844,47720200,yahoo
2023-04-20,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,165.34925842285156,52456400,yahoo
2023-04-21,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,163.7320098876953,58337300,yahoo
2023-04-24,165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.0395965576172,41949600,yahoo
2023-04-25,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,162.4917755126953,48714100,yahoo
2023-04-26,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,162.4818115234375,45498800,yahoo
2023-04-27,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,167.09555053710938,64902300,yahoo
2023-04-28,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,168.35562133789062,55209200,yahoo
2023-05-01,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.26632690429688,52472900,yahoo
2023-05-02,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,167.22450256347656,48425700,yahoo
2023-05-03,169.5,170.9199981689453,167.16000366210938,167.4499969482422,166.14303588867188,65136000,yahoo
2023-05-04,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,164.4959716796875,81235400,yahoo
2023-05-05,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,172.2152557373047,113316400,yahoo
2023-05-08,172.47999572753906,173.85000610351562,172.11000061035156,173.5,172.14578247070312,55962800,yahoo
2023-05-09,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,170.42930603027344,45326900,yahoo
2023-05-10,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,172.20533752441406,53724500,yahoo
2023-05-11,173.85000610351562,174.58999633789062,172.1699981689453,173.75,172.39385986328125,49514700,yahoo
2023-05-12,173.6199951171875,174.05999755859375,171.0,172.57000732421875,171.4599151611328,45497800,yahoo
2023-05-15,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,170.96311950683594,37266700,yahoo
2023-05-16,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,170.96311950683594,42110300,yahoo
2023-05-17,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,171.57916259765625,57951600,yahoo
2023-05-18,173.0,175.24000549316406,172.5800018310547,175.0500030517578,173.9239501953125,65496700,yahoo
2023-05-19,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,174.0332489013672,55772400,yahoo
2023-05-22,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,173.07940673828125,43570900,yahoo
2023-05-23,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,170.45640563964844,50747300,yahoo
2023-05-24,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,170.73458862304688,45143500,yahoo
2023-05-25,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,171.87721252441406,56058300,yahoo
2023-05-26,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,174.30148315429688,54835000,yahoo
2023-05-30,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,176.15948486328125,55964400,yahoo
2023-05-31,177.3300018310547,179.35000610351562,176.75999450683594,177.25,176.10980224609375,99625300,yahoo
2023-06-01,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,178.9315185546875,68901800,yahoo
2023-06-02,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,179.78598022460938,61945900,yahoo
2023-06-05,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,178.4248046875,121946500,yahoo
2023-06-06,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,178.0571746826172,64848400,yahoo
2023-06-07,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,176.67611694335938,61944600,yahoo
2023-06-08,177.89999389648438,180.83999633789062,177.4600067138672,180.57000732421875,179.408447265625,50214900,yahoo
2023-06-09,181.5,182.22999572753906,180.6300048828125,180.9600067138672,179.79592895507812,48870700,yahoo
2023-06-12,181.27000427246094,183.88999938964844,180.97000122070312,183.7899932861328,182.60772705078125,54274900,yahoo
2023-06-13,182.8000030517578,184.14999389648438,182.44000244140625,183.30999755859375,182.13082885742188,54929100,yahoo
2023-06-14,183.3699951171875,184.38999938964844,182.02000427246094,183.9499969482422,182.76670837402344,57462900,yahoo
2023-06-15,183.9600067138672,186.52000427246094,183.77999877929688,186.00999450683594,184.81344604492188,65433200,yahoo
2023-06-16,186.72999572753906,186.99000549316406,184.27000427246094,184.9199981689453,183.73045349121094,101235600,yahoo
2023-06-20,184.41000366210938,186.10000610351562,184.41000366210938,185.00999450683594,183.81985473632812,49799100,yahoo
2023-06-21,184.89999389648438,185.41000366210938,182.58999633789062,183.9600067138672,182.7766571044922,49515700,yahoo
2023-06-22,183.74000549316406,187.0500030517578,183.6699981689453,187.0,185.7970733642578,51245300,yahoo
2023-06-23,185.5500030517578,187.55999755859375,185.00999450683594,186.67999267578125,185.4791259765625,53079300,yahoo
2023-06-26,186.8300018310547,188.0500030517578,185.22999572753906,185.27000427246094,184.07821655273438,48088700,yahoo
2023-06-27,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,186.85025024414062,50730800,yahoo
2023-06-28,187.92999267578125,189.89999389648438,187.60000610351562,189.25,188.0325927734375,51216800,yahoo
2023-06-29,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789062,188.37042236328125,46347300,yahoo
2023-06-30,191.6300048828125,194.47999572753906,191.25999450683594,193.97000122070312,192.7222442626953,85069600,yahoo
2023-07-03,193.77999877929688,193.8800048828125,191.75999450683594,192.4600067138672,191.2219696044922,31458200,yahoo
2023-07-05,191.57000732421875,192.97999572753906,190.6199951171875,191.3300018310547,190.09922790527344,46920300,yahoo
2023-07-06,189.83999633789062,192.02000427246094,189.1999969482422,191.80999755859375,190.57614135742188,45094300,yahoo
2023-07-07,191.41000366210938,192.6699981689453,190.24000549316406,190.67999267578125,189.45339965820312,46778000,yahoo
2023-07-10,189.25999450683594,189.99000549316406,187.0399932861328,188.61000061035156,187.396728515625,59922200,yahoo
2023-07-11,189.16000366210938,189.3000030517578,186.60000610351562,188.0800018310547,186.87013244628906,46638100,yahoo
2023-07-12,189.67999267578125,191.6999969482422,188.47000122070312,189.77000427246094,188.5492706298828,60750200,yahoo
2023-07-13,190.5,191.19000244140625,189.77999877929688,190.5399932861328,189.31430053710938,41342300,yahoo
2023-07-14,190.22999572753906,191.17999267578125,189.6300048828125,190.69000244140625,189.46334838867188,41573900,yahoo
2023-07-17,191.89999389648438,194.32000732421875,191.80999755859375,193.99000549316406,192.74212646484375,50520200,yahoo
2023-07-18,193.35000610351562,194.3300018310547,192.4199981689453,193.72999572753906,192.48377990722656,48353800,yahoo
2023-07-19,193.10000610351562,198.22999572753906,192.64999389648438,195.10000610351562,193.84498596191406,80507300,yahoo
2023-07-20,195.08999633789062,196.47000122070312,192.5,193.1300048828125,191.8876495361328,59581200,yahoo
2023-07-21,194.10000610351562,194.97000122070312,191.22999572753906,191.94000244140625,190.70530700683594,71917800,yahoo
2023-07-24,193.41000366210938,194.91000366210938,192.25,192.75,191.51010131835938,45377800,yahoo
2023-07-25,193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,192.37449645996094,37283200,yahoo
2023-07-26,193.6699981689453,195.63999938964844,193.32000732421875,194.5,193.24884033203125,47471900,yahoo
2023-07-27,196.02000427246094,197.1999969482422,192.5500030517578,193.22000122070312,191.97705078125,47460200,yahoo
2023-07-28,194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,194.57028198242188,48291400,yahoo
2023-07-31,196.05999755859375,196.49000549316406,195.25999450683594,196.4499969482422,195.186279296875,38824100,yahoo
2023-08-01,196.24000549316406,196.72999572753906,195.27999877929688,195.61000061035156,194.3516845703125,35175100,yahoo
2023-08-02,195.0399932861328,195.17999267578125,191.85000610351562,192.5800018310547,191.34120178222656,50389300,yahoo
2023-08-03,191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,189.94024658203125,61235200,yahoo
2023-08-04,185.52000427246094,187.3800048828125,181.9199981689453,181.99000549316406,180.81932067871094,115799700,yahoo
2023-08-07,182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,177.69949340820312,97576100,yahoo
2023-08-08,179.69000244140625,180.27000427246094,177.5800018310547,179.8000030517578,178.6433868408203,67823000,yahoo
2023-08-09,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,177.04373168945312,60378500,yahoo
2023-08-10,179.47999572753906,180.75,177.60000610351562,177.97000122070312,176.82516479492188,54686900,yahoo
2023-08-11,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,176.88487243652344,51988100,yahoo
2023-08-14,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,178.54637145996094,43675600,yahoo
2023-08-15,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,176.5465850830078,43622600,yahoo
2023-08-16,177.1300048828125,178.5399932861328,176.5,176.57000732421875,175.67108154296875,46964900,yahoo
2023-08-17,177.13999938964844,177.50999450683594,173.47999572753906,174.0,173.11416625976562,66062900,yahoo
2023-08-18,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,173.60166931152344,61114200,yahoo
2023-08-21,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,174.9447784423828,46311900,yahoo
2023-08-22,177.05999755859375,177.67999267578125,176.25,177.22999572753906,176.32769775390625,42084200,yahoo
2023-08-23,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,180.19790649414062,52722800,yahoo
2023-08-24,180.6699981689453,181.10000610351562,176.00999450683594,176.3800048828125,175.48202514648438,54945800,yahoo
2023-08-25,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,177.70068359375,51449600,yahoo
2023-08-28,180.08999633789062,180.58999633789062,178.5500030517578,180.19000244140625,179.27264404296875,43820700,yahoo
2023-08-29,179.6999969482422,184.89999389648438,179.5,184.1199951171875,183.18263244628906,53003900,yahoo
2023-08-30,184.94000244140625,187.85000610351562,184.74000549316406,187.64999389648438,186.69467163085938,60813900,yahoo
2023-08-31,187.83999633789062,189.1199951171875,187.47999572753906,187.8699951171875,186.91354370117188,60794500,yahoo
2023-09-01,189.49000549316406,189.9199981689453,188.27999877929688,189.4600067138672,188.49546813964844,45732600,yahoo
2023-09-05,188.27999877929688,189.97999572753906,187.61000061035156,189.6999969482422,188.7342071533203,45280000,yahoo
2023-09-06,188.39999389648438,188.85000610351562,181.47000122070312,182.91000366210938,181.97879028320312,81755800,yahoo
2023-09-07,175.17999267578125,178.2100067138672,173.5399932861328,177.55999755859375,176.65603637695312,112488800,yahoo
2023-09-08,178.35000610351562,180.24000549316406,177.7899932861328,178.17999267578125,177.27285766601562,65551300,yahoo
2023-09-11,180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,178.44686889648438,58953100,yahoo
2023-09-12,179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,175.40243530273438,90370200,yahoo
2023-09-13,176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,173.32308959960938,84267900,yahoo
2023-09-14,174.0,176.10000610351562,173.5800018310547,175.74000549316406,174.84532165527344,60895800,yahoo
2023-09-15,176.47999572753906,176.5,173.82000732421875,175.00999450683594,174.11900329589844,109205100,yahoo
2023-09-18,176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,177.06394958496094,67257600,yahoo
2023-09-19,177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,178.15835571289062,51826900,yahoo
2023-09-20,179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,174.59657287597656,58436200,yahoo
2023-09-21,174.5500030517578,176.3000030517578,173.86000061035156,173.92999267578125,173.0445098876953,63047900,yahoo
2023-09-22,174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,173.90013122558594,56725400,yahoo
2023-09-25,174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,175.18356323242188,46172700,yahoo
2023-09-26,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,171.08453369140625,64588900,yahoo
2023-09-27,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,169.5623321533203,66921800,yahoo
2023-09-28,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,169.82101440429688,56294400,yahoo
2023-09-29,172.02000427246094,173.07000732421875,170.33999633789062,171.2100067138672,170.33837890625,51814200,yahoo
2023-10-02,171.22000122070312,174.3000030517578,170.92999267578125,173.75,172.86541748046875,52164500,yahoo
2023-10-03,172.25999450683594,173.6300048828125,170.82000732421875,172.39999389648438,171.52230834960938,49594600,yahoo
2023-10-04,171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,172.77589416503906,53020300,yahoo
2023-10-05,173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,174.01953125,48527900,yahoo
2023-10-06,173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,176.58639526367188,57224100,yahoo
2023-10-09,176.80999755859375,179.0500030517578,175.8000030517578,178.99000549316406,178.07876586914062,42390800,yahoo
2023-10-10,178.10000610351562,179.72000122070312,177.9499969482422,178.38999938964844,177.4818115234375,43698000,yahoo
2023-10-11,178.1999969482422,179.85000610351562,177.60000610351562,179.8000030517578,178.88462829589844,47551100,yahoo
2023-10-12,180.07000732421875,182.33999633789062,179.0399932861328,180.7100067138672,179.7899932861328,56743100,yahoo
2023-10-13,181.4199981689453,181.92999267578125,178.13999938964844,178.85000610351562,177.939453125,51427100,yahoo
2023-10-16,176.75,179.0800018310547,176.50999450683594,178.72000122070312,177.81011962890625,52517000,yahoo
2023-10-17,176.64999389648438,178.4199981689453,174.8000030517578,177.14999389648438,176.24810791015625,57549400,yahoo
2023-10-18,175.5800018310547,177.5800018310547,175.11000061035156,175.83999633789062,174.9447784423828,54764400,yahoo
2023-10-19,176.0399932861328,177.83999633789062,175.19000244140625,175.4600067138672,174.56674194335938,59302900,yahoo
2023-10-20,175.30999755859375,175.4199981689453,172.63999938964844,172.8800048828125,171.99986267089844,64189300,yahoo
2023-10-23,170.91000366210938,174.00999450683594,169.92999267578125,173.0,172.11924743652344,55980100,yahoo
2023-10-24,173.0500030517578,173.6699981689453,171.4499969482422,173.44000244140625,172.5570068359375,43816600,yahoo
2023-10-25,171.8800048828125,173.05999755859375,170.64999389648438,171.10000610351562,170.2289276123047,57157000,yahoo
2023-10-26,170.3699951171875,171.3800048828125,165.6699981689453,166.88999938964844,166.0403594970703,70625300,yahoo
2023-10-27,166.91000366210938,168.9600067138672,166.8300018310547,168.22000122070312,167.36358642578125,58499100,yahoo
2023-10-30,169.02000427246094,171.1699981689453,168.8699951171875,170.2899932861328,169.42303466796875,51131000,yahoo
2023-10-31,169.35000610351562,170.89999389648438,167.89999389648438,170.77000427246094,169.90061950683594,44846000,yahoo
2023-11-01,171.0,174.22999572753906,170.1199951171875,173.97000122070312,173.08432006835938,56934900,yahoo
2023-11-02,175.52000427246094,177.77999877929688,175.4600067138672,177.57000732421875,176.66598510742188,77334800,yahoo
2023-11-03,174.24000549316406,176.82000732421875,173.35000610351562,176.64999389648438,175.75067138671875,79763700,yahoo
2023-11-06,176.3800048828125,179.42999267578125,176.2100067138672,179.22999572753906,178.31753540039062,63841300,yahoo
2023-11-07,179.17999267578125,182.44000244140625,178.97000122070312,181.82000732421875,180.89434814453125,70530000,yahoo
2023-11-08,182.35000610351562,183.4499969482422,181.58999633789062,182.88999938964844,181.9589080810547,49340300,yahoo
2023-11-09,182.9600067138672,184.1199951171875,181.80999755859375,182.41000366210938,181.48133850097656,53763500,yahoo
2023-11-10,183.97000122070312,186.57000732421875,183.52999877929688,186.39999389648438,185.6953582763672,66133400,yahoo
2023-11-13,185.82000732421875,186.02999877929688,184.2100067138672,184.8000030517578,184.1013946533203,43627500,yahoo
2023-11-14,187.6999969482422,188.11000061035156,186.3000030517578,187.44000244140625,186.73141479492188,60108400,yahoo
2023-11-15,187.85000610351562,189.5,187.77999877929688,188.00999450683594,187.2992706298828,53790500,yahoo
2023-11-16,189.57000732421875,190.9600067138672,188.64999389648438,189.7100067138672,188.9928436279297,54412900,yahoo
2023-11-17,190.25,190.3800048828125,188.57000732421875,189.69000244140625,188.972900390625,50922700,yahoo
2023-11-20,189.88999938964844,191.91000366210938,189.8800048828125,191.4499969482422,190.72625732421875,46505100,yahoo
2023-11-21,191.41000366210938,191.52000427246094,189.74000549316406,190.63999938964844,189.9193115234375,38134500,yahoo
2023-11-22,191.49000549316406,192.92999267578125,190.8300018310547,191.30999755859375,190.5867919921875,39617700,yahoo
2023-11-24,190.8699951171875,190.89999389648438,189.25,189.97000122070312,189.25184631347656,24048300,yahoo
2023-11-27,189.9199981689453,190.6699981689453,188.89999389648438,189.7899932861328,189.07252502441406,40552600,yahoo
2023-11-28,189.77999877929688,191.0800018310547,189.39999389648438,190.39999389648438,189.68020629882812,38415400,yahoo
2023-11-29,190.89999389648438,192.08999633789062,188.97000122070312,189.3699951171875,188.6541290283203,43014200,yahoo
